,policyID
19675,732391
19676,265011
19677,183566
19678,974359
19679,215451
19680,147621
19681,823064
19682,996782
19683,281039
19684,568115
19685,691706
19686,712296
19687,547593
19688,869669
19689,708155
19690,811870
19691,979482
19692,645483
19693,389882
19694,710649
19695,995487
19696,803561
19697,910030
19698,781329
19699,590928
19700,584263
19701,390461
19702,172523
19703,986470
19704,505826
19705,622662
19706,226218
19707,762157
19708,312336
19709,717712
19710,299864
19711,204338
19712,867240
19713,808113
19714,157884
19715,746279
19716,294241
19717,390464
19718,983574
19719,623217
19720,842669
19721,101030
19722,919048
19723,884560
19724,440501
19725,236399
19726,553241
19727,336334
19728,454756
19729,781834
19730,953982
19731,941692
19732,615188
19733,723303
19734,616344
19735,785321
19736,870997
19737,919618
19738,272826
19739,430444
19740,279937
19741,246387
19742,887804
19743,264020
19744,100491
19745,872811
19746,670967
19747,725381
19748,390641
19749,297451
19750,744225
19751,995112
19752,561360
19753,334313
19754,690071
19755,628161
19756,103628
19757,788913
19758,814538
19759,751383
19760,473785
19761,317692
19762,620006
19763,705654
19764,556531
19765,904203
19766,302453
19767,843497
19768,397036
19769,339933
19770,802962
19771,370846
19772,541289
19773,170934
19774,298373
19775,349176
19776,629041
19777,124800
19778,399013
19779,200838
19780,403339
19781,848458
19782,891439
19783,647602
19784,837982
19785,206682
19786,585784
19787,593816
19788,294718
19789,294348
19790,373872
19791,866064
19792,677467
19793,635720
19794,311783
19795,971689
19796,496702
19797,147699
19798,347389
19799,197117
19800,787956
19801,280933
19802,233269
19803,638944
19804,536294
19805,403591
19806,785772
19807,986708
19808,558928
19809,467903
19810,718990
19811,514746
19812,528906
19813,360265
19814,695994
19815,541717
19816,430125
19817,145593
19818,846815
19819,668848
19820,184164
19821,110655
19822,528023
19823,702290
19824,487940
19825,323663
19826,671810
19827,271741
19828,851957
19829,349325
19830,540271
19831,151182
19832,360407
19833,513497
19834,778159
19835,454841
19836,845924
19837,439920
19838,756756
19839,814425
19840,820106
19841,891303
19842,156645
19843,603310
19844,386443
19845,430608
19846,418809
19847,238088
19848,233018
19849,338721
19850,694009
19851,367998
19852,264383
19853,498401
19854,948958
19855,489091
19856,326514
19857,422596
19858,405665
19859,580182
19860,116015
19861,122256
19862,475103
19863,441074
19864,239311
19865,720989
19866,838296
19867,230441
19868,226802
19869,824356
19870,541385
19871,653189
19872,388366
19873,109569
19874,548664
19875,467851
19876,555594
19877,237548
19878,245078
19879,561941
19880,663393
19881,294907
19882,252779
19883,398733
19884,585851
19885,438102
19886,851443
19887,847678
19888,628145
19889,140644
19890,646455
19891,757132
19892,120766
19893,127729
19894,918165
19895,246038
19896,557379
19897,530697
19898,696498
19899,483422
19900,666651
19901,623130
19902,750132
19903,535030
19904,993407
19905,315125
19906,767961
19907,835549
19908,894209
19909,930768
19910,321402
19911,437457
19912,580988
19913,304845
19914,132199
19915,133146
19916,993661
19917,843158
19918,966328
19919,575922
19920,944733
19921,896371
19922,203951
19923,638407
19924,338514
19925,225952
19926,980592
19927,555605
19928,479006
19929,126343
19930,273605
19931,796202
19932,485334
19933,498823
19934,357069
19935,639792
19936,556714
19937,257161
19938,526225
19939,330520
19940,583581
19941,424746
19942,178460
19943,792620
19944,945098
19945,647915
19946,962043
19947,715205
19948,631689
19949,668091
19950,870083
19951,534387
19952,658344
19953,270136
19954,671391
19955,102462
19956,327747
19957,289015
19958,539830
19959,271655
19960,990717
19961,330905
19962,705703
19963,913102
19964,671522
19965,289517
19966,129899
19967,994890
19968,421232
19969,331661
19970,785439
19971,803942
19972,943333
19973,410311
19974,301605
19975,857138
19976,597098
19977,648566
19978,964811
19979,254064
19980,347398
19981,849532
19982,397235
19983,379197
19984,154315
19985,241284
19986,815553
19987,595123
19988,169572
19989,846231
19990,885099
19991,262745
19992,996223
19993,619482
19994,261818
19995,870698
19996,118744
19997,520979
19998,878642
19999,920507
20000,512670
20001,313812
20002,907589
20003,656966
20004,348480
20005,600042
20006,182645
20007,921019
20008,592635
20009,883425
20010,439929
20011,129707
20012,409635
20013,182018
20014,527913
20015,617375
20016,715213
20017,755309
20018,107960
20019,363634
20020,962259
20021,955972
20022,257912
20023,743091
20024,864655
20025,353689
20026,876115
20027,552744
20028,300963
20029,857342
20030,310406
20031,110958
20032,628632
20033,883993
20034,700373
20035,825329
20036,621248
20037,916073
20038,213995
20039,800411
20040,659988
20041,480975
20042,359508
20043,374094
20044,343584
20045,521607
20046,287808
20047,136929
20048,340491
20049,336894
20050,548372
20051,847371
20052,739207
20053,873722
20054,290114
20055,669924
20056,286816
20057,295367
20058,602589
20059,555996
20060,707885
20061,470044
20062,963108
20063,312624
20064,863084
20065,476756
20066,200804
20067,512722
20068,658182
20069,187094
20070,485876
20071,512349
20072,815558
20073,709341
20074,750684
20075,259646
20076,104262
20077,563613
20078,204748
20079,563428
20080,932257
20081,849985
20082,862954
20083,494497
20084,629648
20085,205002
20086,880896
20087,354990
20088,723998
20089,528894
20090,228720
20091,889431
20092,886422
20093,865354
20094,738762
20095,634845
20096,814100
20097,417744
20098,686399
20099,285816
20100,884370
20101,417183
20102,902225
20103,810501
20104,791346
20105,658024
20106,818458
20107,802379
20108,790723
20109,973793
20110,670287
20111,270385
20112,706762
20113,213775
20114,437545
20115,360357
20116,199256
20117,987702
20118,920284
20119,992978
20120,173755
20121,561364
20122,695190
20123,110453
20124,922383
20125,290280
20126,880913
20127,150128
20128,159183
20129,166744
20130,529617
20131,464292
20132,357558
20133,583652
20134,723807
20135,382688
20136,895440
20137,371896
20138,576177
20139,847797
20140,147097
20141,431055
20142,638962
20143,705034
20144,981878
20145,912401
20146,176414
20147,977994
20148,915370
20149,337477
20150,960874
20151,497898
20152,550999
20153,897991
20154,513108
20155,911374
20156,210312
20157,713929
20158,338726
20159,997250
20160,199237
20161,381375
20162,908844
20163,979650
20164,662376
20165,509603
20166,854997
20167,322303
20168,873638
20169,989784
20170,207816
20171,454228
20172,146901
20173,454263
20174,273719
20175,608039
20176,172750
20177,226312
20178,392019
20179,947743
20180,228275
20181,856428
20182,650745
20183,240111
20184,993366
20185,478386
20186,335305
20187,398813
20188,200581
20189,594429
20190,251781
20191,277487
20192,292451
20193,786905
20194,723955
20195,843386
20196,811315
20197,763861
20198,324779
20199,291102
20200,840208
20201,939556
20202,973509
20203,857321
20204,660335
20205,155355
20206,185697
20207,884455
20208,107408
20209,239963
20210,357708
20211,295524
20212,257853
20213,534461
20214,172827
20215,616400
20216,565781
20217,333945
20218,145489
20219,210761
20220,163509
20221,292390
20222,463791
20223,286476
20224,496843
20225,842010
20226,753064
20227,592440
20228,372508
20229,409859
20230,642879
20231,749216
20232,102165
20233,405320
20234,422632
20235,584681
20236,558392
20237,473289
20238,357999
20239,697747
20240,751049
20241,364412
20242,595902
20243,417208
20244,745281
20245,733623
20246,154107
20247,891310
20248,239120
20249,485224
20250,585525
20251,703988
20252,828687
20253,763944
20254,218416
20255,289158
20256,549215
20257,150040
20258,381534
20259,466908
20260,859621
20261,848783
20262,288170
20263,568474
20264,284414
20265,596067
20266,201978
20267,853197
20268,909231
20269,619623
20270,124710
20271,267431
20272,761740
20273,810223
20274,815691
20275,401479
20276,905967
20277,103204
20278,639245
20279,789270
20280,409373
20281,388662
20282,430267
20283,135643
20284,651422
20285,449375
20286,759467
20287,224693
20288,967815
20289,631939
20290,442665
20291,404241
20292,194474
20293,443739
20294,702163
20295,363466
20296,993310
20297,436372
20298,325454
20299,467894
20300,641024
20301,825277
20302,727345
20303,525701
20304,996202
20305,196057
20306,729509
20307,184032
20308,734883
20309,183924
20310,205171
20311,571349
20312,429076
20313,243178
20314,623088
20315,492094
20316,924593
20317,606468
20318,841011
20319,354777
20320,769253
20321,572308
20322,306206
20323,570511
20324,622517
20325,826575
20326,533400
20327,430410
20328,260256
20329,752792
20330,193183
20331,464406
20332,714995
20333,394059
20334,316525
20335,642630
20336,978131
20337,755786
20338,305926
20339,277515
20340,894569
20341,774717
20342,969113
20343,137592
20344,883734
20345,987893
20346,188986
20347,711476
20348,546827
20349,828180
20350,362132
20351,230518
20352,558487
20353,350915
20354,832257
20355,616709
20356,332404
20357,222518
20358,319024
20359,199667
20360,751553
20361,554279
20362,490866
20363,733934
20364,415288
20365,132920
20366,229696
20367,582659
20368,409601
20369,748562
20370,376045
20371,842225
20372,990018
20373,725630
20374,696848
20375,628539
20376,201062
20377,847780
20378,144359
20379,515937
20380,230615
20381,702953
20382,820793
20383,108897
20384,364473
20385,229261
20386,935213
20387,409885
20388,236473
20389,458046
20390,430540
20391,777482
20392,174548
20393,399753
20394,310950
20395,779737
20396,449132
20397,907040
20398,899476
20399,986237
20400,815701
20401,973549
20402,566512
20403,720464
20404,301026
20405,101650
20406,637811
20407,746326
20408,621620
20409,965048
20410,997953
20411,414691
20412,588445
20413,124449
20414,218829
20415,714607
20416,904652
20417,583352
20418,357714
20419,554122
20420,267201
20421,657047
20422,774569
20423,136717
20424,229705
20425,823465
20426,332389
20427,127185
20428,845935
20429,565100
20430,211155
20431,494798
20432,250447
20433,470784
20434,477527
20435,195769
20436,960411
20437,202607
20438,489033
20439,777626
20440,499952
20441,672147
20442,795623
20443,711995
20444,407422
20445,347497
20446,954378
20447,533555
20448,586272
20449,228110
20450,891591
20451,806079
20452,318134
20453,937716
20454,206497
20455,113066
20456,837437
20457,649221
20458,196519
20459,802262
20460,682525
20461,643894
20462,804001
20463,896455
20464,796608
20465,727682
20466,327047
20467,316272
20468,934897
20469,833082
20470,380288
20471,853548
20472,946960
20473,472603
20474,612479
20475,593175
20476,964961
20477,646091
20478,470148
20479,224182
20480,439968
20481,447906
20482,753689
20483,615827
20484,197787
20485,688077
20486,788466
20487,427491
20488,234908
20489,443046
20490,655240
20491,644768
20492,402209
20493,319640
20494,587992
20495,271958
20496,991490
20497,806346
20498,211512
20499,833473
20500,337188
20501,929626
20502,601888
20503,688227
20504,801780
20505,539872
20506,784111
20507,680273
20508,368957
20509,823189
20510,128594
20511,642698
20512,264583
20513,385051
20514,878874
20515,995694
20516,674407
20517,857263
20518,855498
20519,250182
20520,271976
20521,856275
20522,149860
20523,982790
20524,993525
20525,478578
20526,210181
20527,735788
20528,843308
20529,267905
20530,989022
20531,889026
20532,444630
20533,186692
20534,205563
20535,705845
20536,495498
20537,942480
20538,480183
20539,302297
20540,669303
20541,289345
20542,701892
20543,536065
20544,670307
20545,749598
20546,214769
20547,754091
20548,306541
20549,544145
20550,793151
20551,279412
20552,821563
20553,165875
20554,657043
20555,434369
20556,706684
20557,322485
20558,904964
20559,927835
20560,877964
20561,109687
20562,566563
20563,868360
20564,381949
20565,289274
20566,674395
20567,984852
20568,657069
20569,868303
20570,287076
20571,944726
20572,409507
20573,986957
20574,872661
20575,642768
20576,864049
20577,408868
20578,457489
20579,168063
20580,691192
20581,450408
20582,441550
20583,127019
20584,654743
20585,588150
20586,412728
20587,206024
20588,636042
20589,754202
20590,307715
20591,504278
20592,517101
20593,230706
20594,344473
20595,561430
20596,997532
20597,662224
20598,915635
20599,548474
20600,731330
20601,852210
20602,179625
20603,607569
20604,447498
20605,884702
20606,498090
20607,824163
20608,267540
20609,569811
20610,489718
20611,938941
20612,703309
20613,269680
20614,127971
20615,520634
20616,685956
20617,582371
20618,275914
20619,305949
20620,353035
20621,165892
20622,124246
20623,390898
20624,871829
20625,796752
20626,142446
20627,856497
20628,114328
20629,848912
20630,502006
20631,467808
20632,789155
20633,835403
20634,288356
20635,225620
20636,682681
20637,256666
20638,287885
20639,453678
20640,546631
20641,848510
20642,635992
20643,749681
20644,467900
20645,901363
20646,977243
20647,604679
20648,845750
20649,467122
20650,756009
20651,290558
20652,983733
20653,838923
20654,380234
20655,533176
20656,211962
20657,908776
20658,539012
20659,188329
20660,324126
20661,748639
20662,631520
20663,973235
20664,418557
20665,518022
20666,491583
20667,932591
20668,879081
20669,954848
20670,319590
20671,694751
20672,876896
20673,559316
20674,103888
20675,569504
20676,700926
20677,373874
20678,842001
20679,764490
20680,120621
20681,200759
20682,926995
20683,148837
20684,322168
20685,701950
20686,931153
20687,843218
20688,554254
20689,527068
20690,869088
20691,598289
20692,537451
20693,870827
20694,339775
20695,241179
20696,214968
20697,316210
20698,491408
20699,821713
20700,563603
20701,210832
20702,213914
20703,892493
20704,963352
20705,818467
20706,950388
20707,713557
20708,180435
20709,201377
20710,258386
20711,465822
20712,242068
20713,877974
20714,730076
20715,490215
20716,895633
20717,897317
20718,838553
20719,202063
20720,880493
20721,228668
20722,651310
20723,356680
20724,512949
20725,673824
20726,260638
20727,433113
20728,809935
20729,289826
20730,360895
20731,773983
20732,191860
20733,596475
20734,676100
20735,127558
20736,999253
20737,759291
20738,553009
20739,921880
20740,500450
20741,179308
20742,646394
20743,424564
20744,385446
20745,206087
20746,772688
20747,733628
20748,974348
20749,515070
20750,463903
20751,292517
20752,193565
20753,240876
20754,509052
20755,982869
20756,346040
20757,679924
20758,702805
20759,471187
20760,801262
20761,881948
20762,574494
20763,864047
20764,337276
20765,652539
20766,248401
20767,248449
20768,641822
20769,301450
20770,505711
20771,252244
20772,822636
20773,639413
20774,608859
20775,287080
20776,795257
20777,895505
20778,227889
20779,827038
20780,873020
20781,743131
20782,959225
20783,647412
20784,351720
20785,986376
20786,376513
20787,637897
20788,753602
20789,204637
20790,624525
20791,362887
20792,534545
20793,856304
20794,715305
20795,130949
20796,735529
20797,135208
20798,596168
20799,964660
20800,247140
20801,131875
20802,401629
20803,741660
20804,440303
